local_datetime,day_ahead_price,SP,imbalance_price,valueSum,temperature,TCO2_per_h,gCO2_per_kWh,nuclear,biomass,coal,gas,hydro,wind,solar,demand,pumped_storage,wind_onshore,wind_offshore,belgian,dutch,french,ireland,northern_ireland,irish
2020-11-12T09:30:00Z,47.2,20,63.81994,63.81994,10.9,4757.612,134.9370922911112,5.639,2.074,0,9.593,0.663,11.867,1.95,35.258,0.136,6.361287999999999,5.454005,1,0.852,2.006,0.336,0.142,0.478
2020-11-12T10:00:00Z,48.41,21,11,11,10.9,4648.088000000001,131.56951992753625,5.641,2.124,0,9.119,0.571,11.799,2.54,35.328,0.136,6.2546930000000005,5.339711,0.852,0.998,1.906,0.352,0.142,0.494
2020-11-12T10:30:00Z,41.57,22,11.0004,11.0004,10.9,4633.316,130.2737445875274,5.642,2.117,0,9.128,0.591,11.652,2.94,35.566,0.138,6.211724,5.351020999999999,0.852,1,1.904,0.33,0.124,0.454
2020-11-12T11:00:00Z,42.89,23,11,11,10.9,4521.992,127.19374437443746,5.553,2.12,0,8.689,0.617,11.649,3.16,35.552,0.182,6.442659,5.042127000000001,0.998,1,2.006,0.478,0.098,0.576
2020-11-12T11:30:00Z,40.55,24,6,6,10.9,4236.8099999999995,128.6767296361538,5.451,2.093,0,9.058,0.557,10.303,3.38,32.926,0.178,4.137357,0.158088,0.566,0.6,1.15,0.136,0.02,0.156
2020-11-12T12:00:00Z,43.08,25,6,6,10.9,4768.6140000000005,130.64337963343473,5.42,2.131,0,9.214,0.686,11.566,3.68,36.501,0.14,6.720031,4.6365810000000005,1,1.056,2.006,0.504,0.098,0.602
2020-11-12T12:30:00Z,40.94,26,6,6,10.9,4784.244000000001,130.23666802776646,5.419,2.145,0,9.247,0.689,11.585,3.82,36.735,0.164,6.94938,4.40845,1,1.058,2.006,0.504,0.098,0.602
2020-11-12T13:00:00Z,38.68,27,11.1,11.1,10.9,4960.068000000001,135.41368860738763,5.42,2.169,0,9.787,0.649,11.206,3.58,36.629,0.236,7.097627999999999,4.064751,1,0.974,2.006,0.504,0.098,0.602
2020-11-12T13:30:00Z,39.9,28,63.25,63.25,10.9,5123.8640000000005,141.01731113251685,5.432,2.176,0,10.203,0.65,11.062,3.09,36.335,0.142,7.0564089999999995,3.5895059999999996,1,0.972,2.006,0.504,0.098,0.602
2020-11-12T14:00:00Z,44.15,29,6.1,6.1,10.9,5043.278,140.98395393044842,5.428,2.191,0,10.35,0.651,11.2,2.49,35.772,0.178,7.093770999999999,3.966439,0.95,0.676,2.006,0.504,0.098,0.602
2020-11-12T14:30:00Z,41.68,30,63.8,63.8,10.9,5253.692000000001,147.995492830784,5.478,2.205,0,10.887,0.669,10.974,1.8,35.499,0.208,7.281101,3.49371,0.95,0.67,2.006,0.504,0.098,0.602
2020-11-12T15:00:00Z,47.32,31,68,68,10.9,5527.5380000000005,153.94897646567333,5.488,2.198,0,11.93,0.603,11.208,1.1,35.905,0.388,7.344983,3.541928,0.94,0.398,2.006,0.504,0.082,0.586
2020-11-12T15:30:00Z,50.7,32,68,68,10.9,5701.812000000001,156.12847754654985,5.501,2.205,0,12.375,0.625,11.495,0.525,36.52,0.808,7.202138,3.981656,0.94,0.394,2.006,0.504,0.082,0.586
2020-11-12T16:00:00Z,47.04,33,66,66,10.9,6254.4800000000005,163.30661374970626,5.494,2.342,0,13.031,0.705,11.775,0.12,38.299,1.26,7.446467999999999,4.008145,1.018,0.98,2.006,0.504,0.082,0.586
2020-11-12T16:30:00Z,58.51,34,68,68,10.9,6750.202,168.06095824245867,5.517,2.477,0,14.224,0.694,12.276,0.0072,40.1652,1.378,7.629052,4.237258,1.02,1,2.006,0.504,0.082,0.586
2020-11-12T17:00:00Z,59.55,35,68,68,10.9,6924.944,168.9740617227588,5.617,2.507,0,14.591,0.587,12.581,0.00129,40.98229,1.45,7.864859,4.7943549999999995,1.02,1.056,2.006,0.504,0.082,0.586
2020-11-12T17:30:00Z,58.18,36,67.8,67.8,10.9,6946.990000000001,169.09990427962853,5.62,2.497,0,14.65,0.536,12.699,1.64e-4,41.082164,1.432,7.908108,4.802145,1.018,1.056,2.006,0.504,0.082,0.586
2020-11-12T18:00:00Z,50.46,37,66.1,66.1,10.9,6801.57,167.7576461959358,5.622,2.367,0,14.346,0.535,12.656,2.3800000000000003e-5,40.544023800000005,1.392,8.043327,4.907877999999999,0.92,1.058,2.006,0.484,0.078,0.562
2020-11-12T18:30:00Z,46.16,38,6,6,10.9,6531.128000000001,164.5700640174855,5.622,2.321,0,13.841,0.535,12.513,2.6700000000000003e-6,39.68600267,1.372,7.940407,4.851234000000001,0.92,1.058,2.006,0.376,0.042,0.418
2020-11-12T19:00:00Z,47.24,39,64,64,10.9,6244.484,163.59655228912368,5.625,2.357,0,12.991,0.533,12.706,2.2e-5,38.170022,0.38,7.902456,5.092506,1.018,1.056,2.006,0.434,0.082,0.516
2020-11-12T19:30:00Z,42.93,40,64,64,10.9,5662.034000000001,153.8386715874097,5.626,2.327,0,11.638,0.533,12.921,1.1e-5,36.805011,0.282,7.855756,5.204071,1.02,1.058,2.006,0.332,0.082,0.414
2020-11-12T20:00:00Z,41.07,41,25.11029,25.11029,10.9,5148.853999999999,146.51148001556822,5.627,2.226,0,10.467,0.532,12.809,7.22e-6,35.14300722,0.132,7.796472,5.283743,0.976,0.976,1.956,0.336,0.082,0.418
2020-11-12T20:30:00Z,40.43,42,5,5,10.9,4560.858,135.97451972224613,5.622,2.227,0,9.01,0.53,12.839,4.85e-6,33.54200485,0,7.582129,5.488899,0.974,0.976,1.95,0.306,0.082,0.388
2020-11-12T21:00:00Z,41.49,43,34.05,34.05,10.9,4208.276,130.25891204256342,5.629,2.231,0,8.158,0.514,12.829,1.02e-5,32.3070102,0,7.486742,5.590735,0.826,0.856,1.572,0.436,0.082,0.518
2020-11-12T21:30:00Z,34.6,44,34.6,34.6,10.9,3603.206,117.85959494748349,5.622,2.182,0,6.779,0.511,12.664,2.09e-5,30.5720209,0,7.246994,5.5217659999999995,0.818,0.738,1.556,0.438,0.082,0.52
2020-11-12T22:00:00Z,36.57,45,36.57,36.57,10.9,3274.68,111.56199207046912,5.626,1.91,0,7.067,0.501,12.505,7.59e-6,29.35300759,0.05,7.318971,5.4143930000000005,0.422,-0.1,1.154,0.458,0.082,0.54
2020-11-12T22:30:00Z,27.84,46,27.84,27.84,10.9,2878.748,103.00003577945544,5.627,1.263,0,6.465,0.515,12.611,0,27.949,0,7.187810000000001,5.631305,0.412,-0.104,1.094,0.312,0.062,0.374
2020-11-12T23:00:00Z,39.02,47,59,59,10.9,2867.618,107.93096280174171,5.545,0.94,0,6.847,0.517,12.406,2.31e-6,26.56900231,0,7.201545,5.587662,0.15,-0.118,0.076,0.16,0.078,0.238
2020-11-12T23:30:00Z,30.9,48,34.51,34.51,10.9,2789.114,107.82101438070204,5.448,0.937,0,6.837,0.507,12.033,0,25.868,0,7.021277,5.489053,0.148,-0.118,0.024,0.028,0.054,0.082
2020-11-13T00:00:00Z,32.64,1,59.7,59.7,10.4,2947.648,111.581481621683,5.423,0.936,0,7.2,0.478,12.208,0,26.417,0,7.076964,5.515128,0.028,-0.104,-0.584,0.09,0.082,0.172
2020-11-13T00:30:00Z,32.75,2,58,58,10.4,2879.428,107.37723747016706,5.43,0.968,0,6.964,0.477,12.757,0,26.816,0,7.094036,5.908444,0.028,-0.104,-0.604,0.138,0.082,0.22
2020-11-13T01:00:00Z,34.95,3,34.95,34.95,10.4,2662.9600000000005,99.07950855568112,5.44,0.978,0,6.276,0.448,13.363,4.9e-7,26.877000489999997,0,7.458844,6.334324,0,-0.106,-0.892,0.29,0.082,0.372
2020-11-13T01:30:00Z,28.01,4,28.01,28.01,10.4,2492.318,94.63894434568536,5.431,0.981,0,5.803,0.448,13.266,1.48e-5,26.3350148,0,7.463749,6.209175,0,-0.106,-0.896,0.324,0.082,0.406
2020-11-13T02:00:00Z,27.17,5,27.17,27.17,10.4,2527.9159999999997,96.44485139826789,5.44,1.01,0,5.654,0.445,13.11,0,26.211,0,7.402978,6.074453,0,0,-1.392,0.47,0.082,0.552
2020-11-13T02:30:00Z,26.72,6,26.72,26.72,10.4,2472.702,95.47849254768708,5.494,0.963,0,5.49,0.445,12.92,0,25.898,0,7.26162,6.144088,0,0,-1.402,0.504,0.082,0.586
2020-11-13T03:00:00Z,30.04,7,30.04,30.04,10.4,2337.264,91.79059812276635,5.567,0.971,0,5.204,0.443,12.644,0,25.463,0,6.864679,6.122612,0,-0.102,-1.352,0.504,0.13,0.634
2020-11-13T03:30:00Z,30.6,8,30.6,30.6,10.4,2228.704,89.29460314916464,5.631,1.005,0,4.897,0.443,12.329,0,24.959,0,6.7587649999999995,6.248299,0,-0.104,-1.35,0.504,0.15,0.654
2020-11-13T04:00:00Z,30.51,9,30.9,30.9,10.4,2183.17,87.05865932926586,5.641,1.015,0,4.804,0.441,12.522,0,25.077,0,6.6849989999999995,6.005014,0,-0.132,-1.29,0.504,0.15,0.654
2020-11-13T04:30:00Z,32.93,10,30.9,30.9,10.4,2151.896,85.2844007609385,5.645,1.042,0,4.718,0.442,12.731,0,25.232,0,6.69564,6.222856,0,-0.134,-1.284,0.504,0.15,0.654
2020-11-13T05:00:00Z,36.01,11,36.01,36.01,10.4,2091.1780000000003,83.06566037735851,5.635,1.075,0,4.853,0.456,12.502,0,25.175,0,6.310752000000001,6.403424,0,-0.524,-0.02,0.504,0.15,0.654
2020-11-13T05:30:00Z,40.2,12,62,62,10.4,2281.186,89.00452594615685,5.633,1.111,0,5.321,0.467,12.368,0,25.63,0,6.1204220000000005,6.343935999999999,0,-0.532,0.076,0.504,0.15,0.654
2020-11-13T06:00:00Z,41.17,13,68,68,10.4,2510.94,92.1445871559633,5.641,1.628,0,4.942,0.469,12.616,0,27.25,0,6.209637000000001,5.9166289999999995,0.05,0,1.3,0.504,0.15,0.654
2020-11-13T06:30:00Z,47.4,14,68,68,10.4,2956.978,100.49886143493188,5.637,2.204,0,5.886,0.476,13.172,0,29.423,0,6.413841000000001,6.128267,0.12,0,1.394,0.504,0.15,0.654
2020-11-13T07:00:00Z,55.75,15,65,65,10.4,3324.248,105.56519530009528,5.636,2.699,0,6.817,0.511,13.389,0,31.49,0,6.86363,6.218132,0.882,-0.156,1.798,0.504,0.136,0.64
2020-11-13T07:30:00Z,60.29,16,66.9,66.9,10.4,3807.386,115.92686417196968,5.633,2.848,0,8.004,0.513,13.159,0,32.843,0.24,6.8197920000000005,6.065515,0.91,-0.162,1.806,0.504,0.136,0.64
2020-11-13T08:00:00Z,49.3,17,61.98,61.98,10.4,4174.356,121.38637354968158,5.628,2.815,0,7.781,0.521,13.596,0.308,34.389,0.314,7.183464,6.118073000000001,1,0.784,2.002,0.504,0.136,0.64
2020-11-13T08:30:00Z,45.09,18,61.95,61.95,10.4,4445.914000000001,129.0353794804818,5.63,2.747,0,8.317,0.517,13.366,0.308,34.455,0,7.063278,5.910843,1,0.996,2.004,0.434,0.136,0.57
2020-11-13T09:00:00Z,47.84,19,61.95,61.95,10.4,4498.718,127.22618778280544,5.631,2.764,0,8.647,0.517,13.393,1.01,35.36,0,7.360887,5.985089,1,0.966,2.004,0.296,0.132,0.428
2020-11-13T09:30:00Z,49.02,20,61.9,61.9,10.4,4445.5779999999995,125.3334648999154,5.635,2.769,0,8.699,0.52,12.901,1.71,35.47,0,7.203247,5.75761,1,0.964,2.004,0.226,0.042,0.268
2020-11-13T10:00:00Z,49.03,21,60,60,10.4,4266.196000000001,120.20162290093543,5.641,2.765,0,8.77,0.505,12.691,2.3,35.492,0.022,7.258984000000001,5.472408000000001,1,0.572,2.004,0.094,0.128,0.222
2020-11-13T10:30:00Z,39.83,22,55,55,10.4,4261.48,119.47293167736689,5.634,2.781,0,8.767,0.503,12.436,2.76,35.669,0,7.078719,5.619403,1,0.568,2.006,0.08,0.134,0.214
2020-11-13T11:00:00Z,33.18,23,4,4,10.4,4094.004,114.43117086396288,5.564,2.833,0,7.798,0.529,12.667,3.16,35.777,0,7.246332000000001,5.6011180000000005,1,0.984,2.004,0.12,0.118,0.238
2020-11-13T11:30:00Z,29.13,24,6,6,10.4,4060.09,113.84919522180472,5.463,2.837,0,7.696,0.518,12.628,3.28,35.662,0,7.368828000000001,5.544917000000001,1,0.996,2.006,0.12,0.118,0.238
2020-11-13T12:00:00Z,32.52,25,6,6,10.4,4190.41,116.29690275310834,5.441,2.846,0,8.037,0.485,12.683,3.31,36.032,0,7.523135,5.593376,1,0.912,2.004,0.23,0.084,0.314
2020-11-13T12:30:00Z,33.74,26,6,6,10.4,4304.696,119.11167681239624,5.445,2.862,0,8.306,0.489,12.554,3.24,36.14,0,7.489893,5.472553,0.998,0.91,2.004,0.258,0.072,0.33
2020-11-13T13:00:00Z,40.92,27,58.9,58.9,10.4,4560.406,126.5900346981263,5.441,2.906,0,8.782,0.498,12.098,2.92,36.025,0,4.774145000000001,0.119292,0.876,0.998,2.006,0.394,0,0.376
2020-11-13T13:30:00Z,44.65,28,60,60,10.4,4729.724,133.299250324108,5.45,2.905,0,9.133,0.497,11.519,2.49,35.482,0.04,6.045128000000001,1.829232,0.876,0.998,2.006,0.462,0,0.444
2020-11-13T14:00:00Z,44.89,29,60,60,10.4,4878.5160000000005,139.31452395910677,5.451,2.916,0,9.64,0.517,11.212,1.89,35.018,0.06,4.488968,0.097953,0.998,1,2.004,0.372,0,0.328
2020-11-13T14:30:00Z,39.8,30,6,6,10.4,5377.523999999999,152.18258999320804,5.494,2.901,0,11.002,0.52,10.793,1.35,35.336,0.022,7.199737,4.054295,1,0.994,2.004,0.308,0,0.256
2020-11-13T15:00:00Z,35.09,31,6.01,6.01,10.4,5786.05,163.12057737306532,5.586,2.927,0,12.612,0.559,10.143,0.848,35.471,0.028,4.106843,0.077609,0.994,0.648,2.006,0.156,0,0.114
2020-11-13T15:30:00Z,34.63,32,27,27,10.4,6302.826000000001,174.6225411425722,5.636,2.939,0,13.981,0.55,9.888,0.384,36.094,0.002,6.796244,3.523514,0.994,0.64,2.004,0.092,0,0.07
2020-11-13T16:00:00Z,39.1,33,27,27,10.4,6900.708,182.2406967746706,5.644,3.012,0,15.253,0.548,9.737,0.0919,37.8659,0.596,6.474245,3.29671,0.872,0.978,2.006,0.002,0,-0.088
2020-11-13T16:30:00Z,48.74,34,64.95,64.95,10.4,7613.852000000001,190.7927072367572,5.636,3.039,0,16.929,0.549,9.748,0.00341,39.90641,0.998,3.707586,0.05856,0.872,0.984,2.006,0,0.014,0.014
2020-11-13T17:00:00Z,56.11,35,27,27,10.4,7564.526,186.31492801697192,5.637,3.15,0,16.788,0.591,10.032,7.51e-4,40.600750999999995,1.34,6.5027740000000005,3.305922,1.018,1.056,2.006,0,0,-0.076
2020-11-13T17:30:00Z,51.91,36,64,64,10.4,7640.608,185.71602084724927,5.631,3.159,0,17.169,0.62,10.046,3.5099999999999e-4,41.141351,1.454,6.547877000000001,3.393654,1.02,1.056,2.006,0,0,-0.24
2020-11-13T18:00:00Z,47.66,37,63.9,63.9,10.4,7266.792,179.64591362821238,5.643,3.03,0,16.476,0.641,10.174,6.39e-4,40.450639,1.426,6.455188,3.477284,1.02,1.056,2.004,0,0,-0.426
2020-11-13T18:30:00Z,48.64,38,63.9,63.9,10.4,6900.546000000001,176.51910683487765,5.645,3.024,0,15.439,0.627,10.267,3.4599999999999e-4,39.092346,1.03,6.585850000000001,3.344927,1.02,1.056,2.004,0,0,-0.332
2020-11-13T19:00:00Z,45.68,39,11.2,11.2,10.4,6677.97,176.6003486801524,5.647,2.975,0,14.617,0.608,10.603,2.5e-5,37.814025,0.304,6.2824539999999995,3.713504,1.018,1.056,2.004,0.056,0,-0.098
2020-11-13T19:30:00Z,39.47,40,11.3,11.3,10.4,6216.722000000001,171.29259085774115,5.646,2.948,0,13.329,0.601,10.683,0,36.293,0.016,6.304119,4.013128,1.018,1.056,2.004,0.204,0,0.01
2020-11-13T20:00:00Z,35.64,41,11.3,11.3,10.4,5703.902,162.86625056712282,5.64,2.914,0,11.991,0.552,10.777,1.06e-6,35.022001059999994,0.03,6.449528,4.016615,1.02,0.834,2.004,0.356,0,0.28
2020-11-13T20:30:00Z,43.54,42,58.5,58.5,10.4,5100.312000000001,154.2697316747436,5.64,2.607,0,10.404,0.524,10.578,2.5999999999999997e-6,33.0610026,0.062,6.343192,4.268155,1.018,0.828,2.004,0.492,0,0.414
2020-11-13T21:00:00Z,35.32,43,11.3,11.3,10.4,4779.778,150.3642096476626,5.637,2.292,0,9.493,0.467,10.289,3.35e-6,31.78800335,0.2,6.031894,4.247868,0.9,0.896,2.004,0.488,0.022,0.51
2020-11-13T21:30:00Z,34.17,44,34.17,34.17,10.4,4429.68,145.1069402391057,5.635,2.269,0,8.725,0.466,10.078,3e-6,30.527003,0.04,5.824542999999999,4.19698,0.9,0.898,2.006,0.388,0.022,0.41
2020-11-13T22:00:00Z,37.45,45,37.45,37.45,10.4,4059.226,139.38213782920715,5.635,1.984,0,8.207,0.473,9.958,0,29.123,0,5.701089,4.1697809999999995,0.708,0.45,1.808,0.48,0.128,0.608
2020-11-13T22:30:00Z,36.81,46,36.81,36.81,10.4,3632.598,131.1501439995148,5.553,1.366,0,7.411,0.475,10.115,1e-5,27.69801,0,3.489533,0.052456,0.706,0.44,1.804,0.504,0.03,0.534
2020-11-13T23:00:00Z,46.47,47,46.47,46.47,10.4,3290.9700000000003,126.44443256584248,5.461,1.082,0,6.245,0.474,9.795,5.96e-6,26.02700596,0,5.683536,4.125538,0.69,0.79,1.66,0.43,0.09,0.52
2020-11-13T23:30:00Z,32.76,48,32.76,32.76,10.4,3152.4219999999996,124.94241188627583,5.445,1.083,0,5.8,0.478,9.377,4.56e-8,25.2310000456,0,5.508774,3.864219,0.69,0.798,1.658,0.386,0.206,0.592
2020-11-14T00:00:00Z,32.76,1,32.76,32.76,11.2,3199.034,127.17794004852728,5.447,1.083,0,5.931,0.458,9.325,7.550000000000001e-7,25.154000755,0,5.500456,3.803107,0.678,0.74,1.512,0.444,0.214,0.658
2020-11-14T00:30:00Z,33.77,2,57.9,57.9,11.2,3295.934,130.42872584281864,5.447,1.076,0,6.112,0.461,9.208,7.51e-7,25.270000751,0,5.565835999999999,3.576194,0.678,0.738,1.51,0.504,0.214,0.718
2020-11-14T01:00:00Z,35.3,3,35.3,35.3,11.2,3256.1720000000005,131.249627151437,5.436,1.086,0,6.116,0.458,8.925,0,24.809,0,5.472487999999999,3.68006,0.656,0.694,1.412,0.468,0.214,0.682
2020-11-14T01:30:00Z,30.05,4,30.05,30.05,11.2,3099.69,128.60183375068408,5.446,1.081,0,5.686,0.457,8.617,8.61e-9,24.10300000861,0,5.412218,3.420996,0.656,0.688,1.41,0.504,0.214,0.718
2020-11-14T02:00:00Z,32.46,5,63.9,63.9,11.2,2893.962,123.87404865814264,5.447,1.083,0,5.649,0.448,8.321,1.33e-4,23.362133,0,5.410965,3.0988339999999996,0.646,0.284,1.412,0.504,0.214,0.718
2020-11-14T02:30:00Z,31.93,6,63.9,63.9,11.2,2841.7499999999995,122.3363037582332,5.455,1.076,0,5.545,0.448,8.313,0,23.229,0,5.556788,2.854212,0.642,0.264,1.412,0.504,0.212,0.716
2020-11-14T03:00:00Z,41.59,7,63.85,63.85,11.2,2661.9959999999996,114.89968737169876,5.451,1.08,0,5.431,0.448,8.654,3.74e-7,23.168000374,0,5.568817,3.2676350000000003,0.376,0,1.41,0.504,0.19,0.694
2020-11-14T03:30:00Z,35.98,8,26.92,26.92,11.2,2467.562,109.27118944291914,5.526,1.039,0,4.95,0.447,8.516,0,22.582,0,5.326771000000001,3.2641660000000003,0.37,0,1.41,0.504,0.19,0.694
2020-11-14T04:00:00Z,37.16,9,37.16,37.16,11.2,2404.136,105.47694467599702,5.624,1.008,0,4.799,0.447,8.815,0,22.793,0,5.36862,3.538328,0.126,0,1.406,0.504,0.19,0.694
2020-11-14T04:30:00Z,31.91,10,6.1,6.1,11.2,2358.8959999999997,103.27463771288473,5.657,1.001,0,4.689,0.467,8.947,0,22.841,0,3.628131,0.068646,0.126,0,1.386,0.504,0.19,0.694
2020-11-14T05:00:00Z,34.41,11,5,5,11.2,2325.278,100.20590390002154,5.657,0.997,0,4.899,0.482,9.756,0,23.205,0,5.358852,4.177517,0.31,-0.17,0.72,0.504,0.19,0.694
2020-11-14T05:30:00Z,33.36,12,5,5,11.2,2301.1259999999997,98.17089023893692,5.657,1.06,0,4.826,0.49,9.995,3.3899999999999997e-6,23.44000339,0,5.418337999999999,4.604944000000001,0.304,-0.176,0.718,0.504,0.19,0.694
2020-11-14T06:00:00Z,29.83,13,29.83,29.83,11.2,2475.684,99.92670030272453,5.651,1.249,0,5.035,0.549,10.211,0,24.775,0,5.569723,4.580552,0,-0.104,1.386,0.504,0.19,0.694
2020-11-14T06:30:00Z,28.64,14,6.1,6.1,11.2,2580.31,100.42852138714824,5.659,1.353,0,5.277,0.561,10.747,0,25.693,0,5.715265,5.007844,0,-0.104,1.412,0.504,0.18,0.684
2020-11-14T07:00:00Z,27.67,15,33.13,33.13,11.2,2628.246,97.87531579877604,5.653,1.429,0,5.852,0.62,11.269,1.48e-6,26.85300148,0,5.858902,5.285618,0.384,-0.438,1.41,0.504,0.116,0.62
2020-11-14T07:30:00Z,42.73,16,63.35,63.35,11.2,2640.048,95.06149871787164,5.659,1.545,0,5.837,0.659,12.042,6.06e-7,27.772000606,0,6.236254,5.232027,0.402,-0.43,1.41,0.504,0.116,0.62
2020-11-14T08:00:00Z,39.13,17,62,62,11.2,2850.252,100.1308612214112,5.659,1.576,0,5.128,0.671,12.718,0.00127,28.46527,0,6.724055,5.528589,0.75,0.584,1.508,0.504,0.116,0.62
2020-11-14T08:30:00Z,42.54,18,35.18,35.18,11.2,2930.3920000000003,99.30166045408336,5.65,1.582,0,5.209,0.668,13.57,0.017,29.51,0,7.17197,6.063273000000001,0.756,0.684,1.51,0.504,0.116,0.62
2020-11-14T09:00:00Z,39.47,19,34.33,34.33,11.2,3013.4280000000003,97.95210682511872,5.652,1.584,0,5.264,0.714,14.029,0.0573,30.7643,0.434,7.547725000000001,6.182651,0.804,0.802,1.608,0.504,0.116,0.62
2020-11-14T09:30:00Z,38.73,20,34.48,34.48,11.2,3312.4240000000004,104.40065557236512,5.652,1.583,0,6.072,0.707,14.114,0.128,31.728,0.484,7.506093,6.333638,0.804,0.802,1.608,0.462,0.116,0.578
2020-11-14T10:00:00Z,38.17,21,35.23,35.23,11.2,3558.214,108.41602681291896,5.659,1.666,0,6.6,0.694,14.453,0.232,32.82,0.424,7.721987,6.514719,0.828,0.828,1.658,0.49,0.116,0.606
2020-11-14T10:30:00Z,43.71,22,59.8,59.8,11.2,3604.965999999999,108.51794099939794,5.659,1.679,0,6.724,0.688,14.632,0.28,33.22,0.474,7.818317,6.630366,0.828,0.828,1.658,0.482,0.116,0.598
2020-11-14T11:00:00Z,46.14,23,59.89298,59.89298,11.2,3666.01,108.85474196805036,5.659,1.741,0,6.874,0.698,14.621,0.361,33.678,0.652,7.959969,6.629841000000001,0.828,0.828,1.658,0.504,0.082,0.586
2020-11-14T11:30:00Z,44.75,24,61.9,61.9,11.2,3815.6219999999994,112.22417647058822,5.659,1.878,0,7.212,0.719,14.452,0.398,34,0.61,7.885068,6.612696,0.828,0.828,1.658,0.504,0.082,0.586
2020-11-14T12:00:00Z,45.35,25,61.9,61.9,11.2,3874.758,112.65796359830202,5.659,1.935,0,7.345,0.715,14.477,0.497,34.394,0.696,8.066133,6.507865,0.828,0.828,1.656,0.504,0.082,0.586
2020-11-14T12:30:00Z,45.87,26,61.9,61.9,11.2,3824.37,110.65565232487484,5.666,1.887,0,7.232,0.681,14.626,0.527,34.561,0.874,8.125407000000001,6.512624,0.828,0.828,1.654,0.504,0.082,0.586
2020-11-14T13:00:00Z,45.07,27,61.9,61.9,11.2,3845.49,111.87856394739904,5.663,1.829,0,7.303,0.619,14.779,0.597,34.372,0.512,8.336327,6.500672,0.828,0.828,1.656,0.504,0.082,0.586
2020-11-14T13:30:00Z,42.79,28,29.91,29.91,11.2,3728.798,109.65762851429244,5.667,1.835,0,7.005,0.606,14.914,0.547,34.004,0.36,8.268411,6.795748,0.83,0.828,1.656,0.504,0.082,0.586
2020-11-14T14:00:00Z,41.22,29,41.22,41.22,11.2,3709.724,110.00249080773338,5.659,1.745,0,6.984,0.635,14.937,0.434,33.724,0.26,8.445778,6.727137,0.828,0.828,1.656,0.504,0.082,0.586
2020-11-14T14:30:00Z,39.48,30,39.48,39.48,11.2,3732.25,111.25104328126862,5.66,1.739,0,7.043,0.648,14.839,0.319,33.548,0.23,8.365934000000001,6.7881409999999995,0.828,0.828,1.656,0.504,0.082,0.586
2020-11-14T15:00:00Z,37.55,31,59.7,59.7,11.2,3635.188,107.7539720180223,5.664,1.737,0,7.026,0.668,14.9,0.197,33.736,0.664,8.28673,6.831569,0.816,0.634,1.656,0.504,0.086,0.59
2020-11-14T15:30:00Z,40.83,32,59.7,59.7,11.2,3650.402,107.6148108841131,5.662,1.725,0,7.063,0.661,15.109,0.101,33.921,0.712,8.303169,6.819196,0.818,0.636,1.66,0.504,0.088,0.592
2020-11-14T16:00:00Z,46.41,33,63.25,63.25,11.2,3871.146,111.46949317991378,5.659,1.759,0,7.156,0.706,15.053,0.03929999999999999,34.728300000000004,0.788,8.372406,6.888893,0.998,0.978,1.998,0.504,0.088,0.592
2020-11-14T16:30:00Z,52.92,34,63.25,63.25,11.2,4346.416,119.95606263833922,5.657,1.878,0,8.318,0.784,15.396,0.0104,36.2334,0.61,8.641221,6.938863,1,0.984,2.004,0.504,0.088,0.592
2020-11-14T17:00:00Z,55.23,35,63.25,63.25,11.2,4537.85,122.29064151950924,5.663,2.016,0,8.745,0.855,15.678,9.13e-5,37.1070913,0.556,9.119653,6.895899999999999,1,0.998,2.004,0.504,0.088,0.592
2020-11-14T17:30:00Z,57.13,36,63,63,11.2,4568.3820000000005,123.25318164041929,5.655,2.013,0,8.821,0.789,15.651,2.29e-5,37.0650229,0.54,9.201214,6.963644,1,1,2.004,0.504,0.088,0.592
2020-11-14T18:00:00Z,54.86,37,62.9,62.9,11.2,4619.374000000001,126.00240037096644,5.66,1.936,0,9.116,0.757,15.364,0,36.661,0.526,9.265671,7.002020000000001,0.902,0.904,1.806,0.504,0.088,0.592
2020-11-14T18:30:00Z,51.04,38,62.5,62.5,11.2,4428.644,124.21513160426817,5.664,1.799,0,8.728,0.756,15.102,1.54e-5,35.6530154,0.354,8.745342,6.985019,0.9,0.902,1.8,0.504,0.044,0.548
2020-11-14T19:00:00Z,38.36,39,59,59,11.2,4190.938000000001,121.31808072802257,5.664,1.844,0,8.272,0.74,14.877,4.04e-5,34.5450404,0.288,8.416761000000001,7.002506,0.756,0.76,1.51,0.504,0.086,0.59
2020-11-14T19:30:00Z,35.78,40,29.14,29.14,11.2,3875.474,117.18640848069413,5.668,1.614,0,7.542,0.662,14.523,1.95e-5,33.07101949999999,0.206,8.162944,6.963298,0.754,0.758,1.506,0.504,0.088,0.592
2020-11-14T20:00:00Z,35.6,41,27.25,27.25,11.2,3534.992,111.21916821490812,5.666,1.419,0,6.932,0.651,14.318,1.76e-5,31.7840176,0.19,8.115116,6.876923,0.708,0.58,1.408,0.504,0.116,0.62
2020-11-14T20:30:00Z,30.15,42,22.78,22.78,11.2,3248.7719999999995,105.88862721506015,5.666,1.421,0,6.212,0.653,13.965,2.86e-5,30.6810286,0.162,7.8209,6.784026,0.706,0.578,1.408,0.504,0.112,0.616
