# Renewables.ninja Solar PV (Point API) - 51.523, -0.128 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Europe/London, electricity in kW, irradiance_direct in kW/m², irradiance_diffuse in kW/m², temperature in ºC
# {"units": {"time": "UTC", "local_time": "Europe/London", "electricity": "kW", "irradiance_direct": "kW/m\u00b2", "irradiance_diffuse": "kW/m\u00b2", "temperature": "\u00baC"}, "params": {"local_time": true, "header": true, "lat": "51.5230684", "lon": "-0.12807509704917874", "date_from": "2019-01-01", "date_to": "2019-12-31", "dataset": "merra2", "capacity": "1", "system_loss": "0.1", "tracking": "0", "tilt": "35", "azim": "180", "raw": true}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2019-04-23 06:00,2019-04-23 07:00,0.109,0.043,0.088,9.791
2019-04-23 07:00,2019-04-23 08:00,0.255,0.167,0.124,11.404
2019-04-23 08:00,2019-04-23 09:00,0.388,0.297,0.152,13.741
2019-04-23 09:00,2019-04-23 10:00,0.464,0.357,0.190,15.476
2019-04-23 10:00,2019-04-23 11:00,0.489,0.357,0.227,16.630
2019-04-23 11:00,2019-04-23 12:00,0.562,0.469,0.216,17.511
2019-04-23 12:00,2019-04-23 13:00,0.643,0.633,0.170,18.257
2019-04-23 13:00,2019-04-23 14:00,0.605,0.584,0.166,18.453
2019-04-23 14:00,2019-04-23 15:00,0.429,0.300,0.211,17.943
2019-04-23 15:00,2019-04-23 16:00,0.258,0.103,0.200,16.892
2019-04-23 16:00,2019-04-23 17:00,0.169,0.051,0.150,15.714
2019-04-23 17:00,2019-04-23 18:00,0.086,0.017,0.092,14.319
2019-04-23 18:00,2019-04-23 19:00,0.016,0,0.030,11.965
2019-04-23 19:00,2019-04-23 20:00,0,0,0,9.983
2019-04-23 20:00,2019-04-23 21:00,0,0,0,9.492
2019-04-23 21:00,2019-04-23 22:00,0,0,0,9.081
2019-04-23 22:00,2019-04-23 23:00,0,0,0,8.643
2019-04-23 23:00,2019-04-24 00:00,0,0,0,8.288
2019-04-24 00:00,2019-04-24 01:00,0,0,0,8.007
2019-04-24 01:00,2019-04-24 02:00,0,0,0,7.468
2019-04-24 02:00,2019-04-24 03:00,0,0,0,7.030
2019-04-24 03:00,2019-04-24 04:00,0,0,0,6.997
2019-04-24 04:00,2019-04-24 05:00,0,0,0,6.929
2019-04-24 05:00,2019-04-24 06:00,0.017,0,0.029,7.644
2019-04-24 06:00,2019-04-24 07:00,0.102,0.030,0.094,9.934
2019-04-24 07:00,2019-04-24 08:00,0.246,0.145,0.136,11.783
2019-04-24 08:00,2019-04-24 09:00,0.368,0.252,0.174,14.578
2019-04-24 09:00,2019-04-24 10:00,0.349,0.161,0.246,15.835
2019-04-24 10:00,2019-04-24 11:00,0.251,0.050,0.241,15.196
2019-04-24 11:00,2019-04-24 12:00,0.280,0.061,0.263,14.397
2019-04-24 12:00,2019-04-24 13:00,0.420,0.199,0.290,14.157
2019-04-24 13:00,2019-04-24 14:00,0.585,0.503,0.199,14.178
2019-04-24 14:00,2019-04-24 15:00,0.534,0.468,0.164,13.932
2019-04-24 15:00,2019-04-24 16:00,0.393,0.292,0.162,13.366
2019-04-24 16:00,2019-04-24 17:00,0.238,0.127,0.146,12.514
2019-04-24 17:00,2019-04-24 18:00,0.091,0.019,0.095,11.436
2019-04-24 18:00,2019-04-24 19:00,0.016,0,0.029,10.189
2019-04-24 19:00,2019-04-24 20:00,0,0,0,8.882
2019-04-24 20:00,2019-04-24 21:00,0,0,0,8.254
2019-04-24 21:00,2019-04-24 22:00,0,0,0,7.742
2019-04-24 22:00,2019-04-24 23:00,0,0,0,7.344
2019-04-24 23:00,2019-04-25 00:00,0,0,0,7.236
2019-04-25 00:00,2019-04-25 01:00,0,0,0,7.210
2019-04-25 01:00,2019-04-25 02:00,0,0,0,7.275
2019-04-25 02:00,2019-04-25 03:00,0,0,0,7.630
2019-04-25 03:00,2019-04-25 04:00,0,0,0,8.145
2019-04-25 04:00,2019-04-25 05:00,0,0,0,8.360
2019-04-25 05:00,2019-04-25 06:00,0.009,0,0.020,8.556
2019-04-25 06:00,2019-04-25 07:00,0.058,0.005,0.072,9.121
2019-04-25 07:00,2019-04-25 08:00,0.143,0.027,0.142,10.046
2019-04-25 08:00,2019-04-25 09:00,0.312,0.152,0.203,11.248
2019-04-25 09:00,2019-04-25 10:00,0.548,0.481,0.165,12.579
2019-04-25 10:00,2019-04-25 11:00,0.614,0.557,0.180,13.259
2019-04-25 11:00,2019-04-25 12:00,0.592,0.481,0.228,13.418
2019-04-25 12:00,2019-04-25 13:00,0.483,0.277,0.288,13.250
2019-04-25 13:00,2019-04-25 14:00,0.306,0.080,0.271,12.738
2019-04-25 14:00,2019-04-25 15:00,0.246,0.049,0.233,12.407
2019-04-25 15:00,2019-04-25 16:00,0.211,0.044,0.199,12.193
2019-04-25 16:00,2019-04-25 17:00,0.162,0.036,0.154,11.912
2019-04-25 17:00,2019-04-25 18:00,0.098,0.020,0.101,11.440
2019-04-25 18:00,2019-04-25 19:00,0.022,0,0.036,10.232
2019-04-25 19:00,2019-04-25 20:00,0,0,0,8.444
2019-04-25 20:00,2019-04-25 21:00,0,0,0,7.979
2019-04-25 21:00,2019-04-25 22:00,0,0,0,7.574
2019-04-25 22:00,2019-04-25 23:00,0,0,0,7.258
2019-04-25 23:00,2019-04-26 00:00,0,0,0,7.085
2019-04-26 00:00,2019-04-26 01:00,0,0,0,6.894
2019-04-26 01:00,2019-04-26 02:00,0,0,0,6.713
2019-04-26 02:00,2019-04-26 03:00,0,0,0,6.552
2019-04-26 03:00,2019-04-26 04:00,0,0,0,6.357
2019-04-26 04:00,2019-04-26 05:00,0,0,0,6.357
2019-04-26 05:00,2019-04-26 06:00,0.019,0,0.032,6.975
2019-04-26 06:00,2019-04-26 07:00,0.114,0.042,0.093,8.229
2019-04-26 07:00,2019-04-26 08:00,0.305,0.243,0.102,10.088
2019-04-26 08:00,2019-04-26 09:00,0.440,0.377,0.129,11.426
2019-04-26 09:00,2019-04-26 10:00,0.500,0.404,0.179,12.188
2019-04-26 10:00,2019-04-26 11:00,0.521,0.387,0.225,12.728
2019-04-26 11:00,2019-04-26 12:00,0.523,0.361,0.255,13.088
2019-04-26 12:00,2019-04-26 13:00,0.477,0.282,0.274,13.252
2019-04-26 13:00,2019-04-26 14:00,0.430,0.233,0.267,13.350
2019-04-26 14:00,2019-04-26 15:00,0.401,0.230,0.233,13.376
2019-04-26 15:00,2019-04-26 16:00,0.373,0.254,0.175,13.223
2019-04-26 16:00,2019-04-26 17:00,0.264,0.165,0.138,12.745
2019-04-26 17:00,2019-04-26 18:00,0.078,0.011,0.089,11.724
2019-04-26 18:00,2019-04-26 19:00,0.013,0,0.025,10.662
2019-04-26 19:00,2019-04-26 20:00,0,0,0,9.477
2019-04-26 20:00,2019-04-26 21:00,0,0,0,8.652
2019-04-26 21:00,2019-04-26 22:00,0,0,0,8.084
2019-04-26 22:00,2019-04-26 23:00,0,0,0,7.874
2019-04-26 23:00,2019-04-27 00:00,0,0,0,8.098
2019-04-27 00:00,2019-04-27 01:00,0,0,0,8.128
2019-04-27 01:00,2019-04-27 02:00,0,0,0,7.132
2019-04-27 02:00,2019-04-27 03:00,0,0,0,6.287
2019-04-27 03:00,2019-04-27 04:00,0,0,0,6.349
2019-04-27 04:00,2019-04-27 05:00,0,0,0,6.433
2019-04-27 05:00,2019-04-27 06:00,0.018,0,0.031,6.442
2019-04-27 06:00,2019-04-27 07:00,0.092,0.016,0.097,6.961
2019-04-27 07:00,2019-04-27 08:00,0.177,0.046,0.156,7.696
2019-04-27 08:00,2019-04-27 09:00,0.267,0.089,0.210,8.365
2019-04-27 09:00,2019-04-27 10:00,0.405,0.208,0.250,9.163
2019-04-27 10:00,2019-04-27 11:00,0.428,0.204,0.282,9.665
2019-04-27 11:00,2019-04-27 12:00,0.408,0.160,0.303,9.884
2019-04-27 12:00,2019-04-27 13:00,0.382,0.132,0.302,10.074
2019-04-27 13:00,2019-04-27 14:00,0.374,0.133,0.291,10.312
2019-04-27 14:00,2019-04-27 15:00,0.306,0.093,0.253,10.234
2019-04-27 15:00,2019-04-27 16:00,0.287,0.108,0.217,10.234
2019-04-27 16:00,2019-04-27 17:00,0.219,0.086,0.164,10.118
2019-04-27 17:00,2019-04-27 18:00,0.106,0.024,0.104,9.637
2019-04-27 18:00,2019-04-27 19:00,0.025,0,0.039,8.717
2019-04-27 19:00,2019-04-27 20:00,0,0,0.001,7.729
2019-04-27 20:00,2019-04-27 21:00,0,0,0,7.209
2019-04-27 21:00,2019-04-27 22:00,0,0,0,6.836
2019-04-27 22:00,2019-04-27 23:00,0,0,0,6.554
2019-04-27 23:00,2019-04-28 00:00,0,0,0,6.280
2019-04-28 00:00,2019-04-28 01:00,0,0,0,5.990
2019-04-28 01:00,2019-04-28 02:00,0,0,0,5.756
2019-04-28 02:00,2019-04-28 03:00,0,0,0,5.500
2019-04-28 03:00,2019-04-28 04:00,0,0,0,5.322
2019-04-28 04:00,2019-04-28 05:00,0,0,0,5.297
2019-04-28 05:00,2019-04-28 06:00,0.009,0,0.019,5.512
2019-04-28 06:00,2019-04-28 07:00,0.057,0.004,0.070,6.147
2019-04-28 07:00,2019-04-28 08:00,0.140,0.025,0.137,7.192
2019-04-28 08:00,2019-04-28 09:00,0.321,0.161,0.198,8.742
2019-04-28 09:00,2019-04-28 10:00,0.534,0.452,0.168,10.238
2019-04-28 10:00,2019-04-28 11:00,0.646,0.619,0.154,11.297
2019-04-28 11:00,2019-04-28 12:00,0.676,0.658,0.162,12.060
2019-04-28 12:00,2019-04-28 13:00,0.681,0.670,0.160,12.683
2019-04-28 13:00,2019-04-28 14:00,0.634,0.608,0.158,13.096
2019-04-28 14:00,2019-04-28 15:00,0.567,0.535,0.140,13.388
2019-04-28 15:00,2019-04-28 16:00,0.452,0.401,0.126,13.448
2019-04-28 16:00,2019-04-28 17:00,0.270,0.179,0.131,13.034
2019-04-28 17:00,2019-04-28 18:00,0.100,0.023,0.100,12.186
2019-04-28 18:00,2019-04-28 19:00,0.020,0,0.034,10.720
2019-04-28 19:00,2019-04-28 20:00,0,0,0.001,8.886
2019-04-28 20:00,2019-04-28 21:00,0,0,0,7.653
2019-04-28 21:00,2019-04-28 22:00,0,0,0,6.614
2019-04-28 22:00,2019-04-28 23:00,0,0,0,5.750
2019-04-28 23:00,2019-04-29 00:00,0,0,0,5.074
2019-04-29 00:00,2019-04-29 01:00,0,0,0,4.528
2019-04-29 01:00,2019-04-29 02:00,0,0,0,4.413
2019-04-29 02:00,2019-04-29 03:00,0,0,0,4.750
2019-04-29 03:00,2019-04-29 04:00,0,0,0,5.017
2019-04-29 04:00,2019-04-29 05:00,0,0,0.001,5.060
2019-04-29 05:00,2019-04-29 06:00,0.015,0,0.027,5.065
2019-04-29 06:00,2019-04-29 07:00,0.073,0.009,0.083,5.735
2019-04-29 07:00,2019-04-29 08:00,0.163,0.044,0.143,7.526
2019-04-29 08:00,2019-04-29 09:00,0.445,0.377,0.130,9.620
2019-04-29 09:00,2019-04-29 10:00,0.617,0.628,0.105,11.343
2019-04-29 10:00,2019-04-29 11:00,0.709,0.765,0.106,12.644
2019-04-29 11:00,2019-04-29 12:00,0.745,0.821,0.111,13.641
2019-04-29 12:00,2019-04-29 13:00,0.733,0.801,0.116,14.347
2019-04-29 13:00,2019-04-29 14:00,0.675,0.711,0.122,14.757
2019-04-29 14:00,2019-04-29 15:00,0.564,0.547,0.130,14.845
2019-04-29 15:00,2019-04-29 16:00,0.455,0.420,0.114,14.758
2019-04-29 16:00,2019-04-29 17:00,0.294,0.232,0.107,14.313
2019-04-29 17:00,2019-04-29 18:00,0.118,0.048,0.096,13.473
2019-04-29 18:00,2019-04-29 19:00,0.027,0,0.042,11.821
2019-04-29 19:00,2019-04-29 20:00,0,0,0.001,9.381
2019-04-29 20:00,2019-04-29 21:00,0,0,0,8.407
2019-04-29 21:00,2019-04-29 22:00,0,0,0,7.510
2019-04-29 22:00,2019-04-29 23:00,0,0,0,6.743
2019-04-29 23:00,2019-04-30 00:00,0,0,0,6.383
2019-04-30 00:00,2019-04-30 01:00,0,0,0,6.014
2019-04-30 01:00,2019-04-30 02:00,0,0,0,5.697
2019-04-30 02:00,2019-04-30 03:00,0,0,0,5.389
2019-04-30 03:00,2019-04-30 04:00,0,0,0,5.252
2019-04-30 04:00,2019-04-30 05:00,0,0,0.001,5.088
2019-04-30 05:00,2019-04-30 06:00,0.024,0,0.038,5.520
2019-04-30 06:00,2019-04-30 07:00,0.123,0.058,0.087,6.853
2019-04-30 07:00,2019-04-30 08:00,0.333,0.299,0.076,8.988
2019-04-30 08:00,2019-04-30 09:00,0.505,0.506,0.079,11.127
2019-04-30 09:00,2019-04-30 10:00,0.626,0.663,0.089,12.515
2019-04-30 10:00,2019-04-30 11:00,0.714,0.791,0.093,13.592
2019-04-30 11:00,2019-04-30 12:00,0.759,0.865,0.094,14.496
2019-04-30 12:00,2019-04-30 13:00,0.751,0.855,0.096,15.174
2019-04-30 13:00,2019-04-30 14:00,0.705,0.789,0.094,15.634
2019-04-30 14:00,2019-04-30 15:00,0.617,0.664,0.091,15.830
2019-04-30 15:00,2019-04-30 16:00,0.486,0.492,0.085,15.745
2019-04-30 16:00,2019-04-30 17:00,0.319,0.291,0.079,15.332
2019-04-30 17:00,2019-04-30 18:00,0.139,0.098,0.069,14.485
2019-04-30 18:00,2019-04-30 19:00,0.026,0,0.042,12.294
2019-04-30 19:00,2019-04-30 20:00,0,0,0.002,9.353
2019-04-30 20:00,2019-04-30 21:00,0,0,0,8.135
2019-04-30 21:00,2019-04-30 22:00,0,0,0,7.199
2019-04-30 22:00,2019-04-30 23:00,0,0,0,6.397
2019-04-30 23:00,2019-05-01 00:00,0,0,0,5.944
2019-05-01 00:00,2019-05-01 01:00,0,0,0,5.917
2019-05-01 01:00,2019-05-01 02:00,0,0,0,6.078
2019-05-01 02:00,2019-05-01 03:00,0,0,0,6.124
2019-05-01 03:00,2019-05-01 04:00,0,0,0,6.068
2019-05-01 04:00,2019-05-01 05:00,0,0,0.001,6.030
2019-05-01 05:00,2019-05-01 06:00,0.010,0,0.021,6.218
2019-05-01 06:00,2019-05-01 07:00,0.053,0.003,0.068,6.943
2019-05-01 07:00,2019-05-01 08:00,0.147,0.023,0.148,8.338
2019-05-01 08:00,2019-05-01 09:00,0.312,0.136,0.218,10.448
2019-05-01 09:00,2019-05-01 10:00,0.513,0.400,0.203,12.923
2019-05-01 10:00,2019-05-01 11:00,0.536,0.396,0.241,14.355
2019-05-01 11:00,2019-05-01 12:00,0.509,0.321,0.283,15.081
2019-05-01 12:00,2019-05-01 13:00,0.475,0.264,0.298,15.562
2019-05-01 13:00,2019-05-01 14:00,0.442,0.232,0.289,15.849
2019-05-01 14:00,2019-05-01 15:00,0.364,0.157,0.268,15.763
2019-05-01 15:00,2019-05-01 16:00,0.236,0.057,0.218,15.202
2019-05-01 16:00,2019-05-01 17:00,0.123,0.013,0.137,14.275
2019-05-01 17:00,2019-05-01 18:00,0.045,0.002,0.061,13.006
2019-05-01 18:00,2019-05-01 19:00,0.010,0,0.021,11.643
2019-05-01 19:00,2019-05-01 20:00,0,0,0.001,10.524
2019-05-01 20:00,2019-05-01 21:00,0,0,0,10.002
2019-05-01 21:00,2019-05-01 22:00,0,0,0,9.523
2019-05-01 22:00,2019-05-01 23:00,0,0,0,9.069
2019-05-01 23:00,2019-05-02 00:00,0,0,0,8.673
2019-05-02 00:00,2019-05-02 01:00,0,0,0,8.308
2019-05-02 01:00,2019-05-02 02:00,0,0,0,8.095
2019-05-02 02:00,2019-05-02 03:00,0,0,0,8.028
2019-05-02 03:00,2019-05-02 04:00,0,0,0,7.982
2019-05-02 04:00,2019-05-02 05:00,0,0,0.001,7.908
2019-05-02 05:00,2019-05-02 06:00,0.020,0,0.034,7.954
2019-05-02 06:00,2019-05-02 07:00,0.097,0.018,0.100,8.436
2019-05-02 07:00,2019-05-02 08:00,0.292,0.201,0.128,9.826
2019-05-02 08:00,2019-05-02 09:00,0.468,0.417,0.123,11.570
2019-05-02 09:00,2019-05-02 10:00,0.583,0.557,0.137,12.790
2019-05-02 10:00,2019-05-02 11:00,0.653,0.641,0.154,13.594
2019-05-02 11:00,2019-05-02 12:00,0.642,0.586,0.195,14.019
2019-05-02 12:00,2019-05-02 13:00,0.518,0.342,0.270,13.959
2019-05-02 13:00,2019-05-02 14:00,0.389,0.164,0.286,13.673
2019-05-02 14:00,2019-05-02 15:00,0.331,0.117,0.265,13.414
2019-05-02 15:00,2019-05-02 16:00,0.189,0.031,0.189,12.842
2019-05-02 16:00,2019-05-02 17:00,0.128,0.016,0.138,12.276
2019-05-02 17:00,2019-05-02 18:00,0.070,0.005,0.085,11.533
2019-05-02 18:00,2019-05-02 19:00,0.019,0,0.033,10.374
2019-05-02 19:00,2019-05-02 20:00,0,0,0.002,8.923
2019-05-02 20:00,2019-05-02 21:00,0,0,0,8.235
2019-05-02 21:00,2019-05-02 22:00,0,0,0,7.662
2019-05-02 22:00,2019-05-02 23:00,0,0,0,7.041
2019-05-02 23:00,2019-05-03 00:00,0,0,0,6.443
2019-05-03 00:00,2019-05-03 01:00,0,0,0,6.038
2019-05-03 01:00,2019-05-03 02:00,0,0,0,5.845
2019-05-03 02:00,2019-05-03 03:00,0,0,0,5.940
2019-05-03 03:00,2019-05-03 04:00,0,0,0,6.104
2019-05-03 04:00,2019-05-03 05:00,0,0,0.001,6.067
2019-05-03 05:00,2019-05-03 06:00,0.017,0,0.029,6.346
2019-05-03 06:00,2019-05-03 07:00,0.074,0.006,0.087,7.053
2019-05-03 07:00,2019-05-03 08:00,0.164,0.030,0.159,8.522
2019-05-03 08:00,2019-05-03 09:00,0.282,0.092,0.227,10.006
2019-05-03 09:00,2019-05-03 10:00,0.313,0.091,0.264,10.700
2019-05-03 10:00,2019-05-03 11:00,0.308,0.070,0.280,11.163
2019-05-03 11:00,2019-05-03 12:00,0.341,0.090,0.299,11.635
2019-05-03 12:00,2019-05-03 13:00,0.508,0.296,0.297,12.477
2019-05-03 13:00,2019-05-03 14:00,0.573,0.449,0.232,13.114
2019-05-03 14:00,2019-05-03 15:00,0.486,0.347,0.221,13.215
2019-05-03 15:00,2019-05-03 16:00,0.348,0.181,0.219,12.792
2019-05-03 16:00,2019-05-03 17:00,0.154,0.024,0.157,11.734
2019-05-03 17:00,2019-05-03 18:00,0.047,0.002,0.063,10.467
2019-05-03 18:00,2019-05-03 19:00,0.010,0,0.021,9.197
2019-05-03 19:00,2019-05-03 20:00,0,0,0.001,7.803
2019-05-03 20:00,2019-05-03 21:00,0,0,0,6.525
2019-05-03 21:00,2019-05-03 22:00,0,0,0,5.352
2019-05-03 22:00,2019-05-03 23:00,0,0,0,4.468
2019-05-03 23:00,2019-05-04 00:00,0,0,0,3.928
2019-05-04 00:00,2019-05-04 01:00,0,0,0,3.670
2019-05-04 01:00,2019-05-04 02:00,0,0,0,3.466
2019-05-04 02:00,2019-05-04 03:00,0,0,0,3.344
2019-05-04 03:00,2019-05-04 04:00,0,0,0,3.152
2019-05-04 04:00,2019-05-04 05:00,0,0,0.003,2.877
2019-05-04 05:00,2019-05-04 06:00,0.034,0,0.049,3.155
2019-05-04 06:00,2019-05-04 07:00,0.147,0.075,0.093,4.261
2019-05-04 07:00,2019-05-04 08:00,0.313,0.233,0.113,5.693
2019-05-04 08:00,2019-05-04 09:00,0.447,0.359,0.143,6.973
2019-05-04 09:00,2019-05-04 10:00,0.492,0.357,0.202,7.903
2019-05-04 10:00,2019-05-04 11:00,0.479,0.285,0.260,8.352
2019-05-04 11:00,2019-05-04 12:00,0.492,0.278,0.284,8.707
2019-05-04 12:00,2019-05-04 13:00,0.461,0.231,0.293,8.953
2019-05-04 13:00,2019-05-04 14:00,0.416,0.186,0.284,9.034
2019-05-04 14:00,2019-05-04 15:00,0.356,0.144,0.257,9.004
2019-05-04 15:00,2019-05-04 16:00,0.302,0.120,0.220,8.913
2019-05-04 16:00,2019-05-04 17:00,0.177,0.043,0.160,8.587
2019-05-04 17:00,2019-05-04 18:00,0.115,0.025,0.112,8.243
2019-05-04 18:00,2019-05-04 19:00,0.034,0,0.050,7.456
2019-05-04 19:00,2019-05-04 20:00,0,0,0.003,6.118
2019-05-04 20:00,2019-05-04 21:00,0,0,0,5.144
2019-05-04 21:00,2019-05-04 22:00,0,0,0,4.301
2019-05-04 22:00,2019-05-04 23:00,0,0,0,3.480
2019-05-04 23:00,2019-05-05 00:00,0,0,0,3.034
2019-05-05 00:00,2019-05-05 01:00,0,0,0,2.692
2019-05-05 01:00,2019-05-05 02:00,0,0,0,2.384
2019-05-05 02:00,2019-05-05 03:00,0,0,0,2.083
2019-05-05 03:00,2019-05-05 04:00,0,0,0,1.682
2019-05-05 04:00,2019-05-05 05:00,0,0,0.003,1.590
2019-05-05 05:00,2019-05-05 06:00,0.033,0,0.048,2.383
2019-05-05 06:00,2019-05-05 07:00,0.154,0.096,0.079,3.981
2019-05-05 07:00,2019-05-05 08:00,0.336,0.286,0.086,6.405
2019-05-05 08:00,2019-05-05 09:00,0.488,0.454,0.101,8.130
2019-05-05 09:00,2019-05-05 10:00,0.612,0.607,0.111,9.224
2019-05-05 10:00,2019-05-05 11:00,0.704,0.737,0.113,10.089
2019-05-05 11:00,2019-05-05 12:00,0.749,0.802,0.118,10.778
2019-05-05 12:00,2019-05-05 13:00,0.647,0.604,0.169,10.947
2019-05-05 13:00,2019-05-05 14:00,0.632,0.599,0.155,11.222
2019-05-05 14:00,2019-05-05 15:00,0.587,0.565,0.129,11.395
2019-05-05 15:00,2019-05-05 16:00,0.423,0.341,0.144,11.195
2019-05-05 16:00,2019-05-05 17:00,0.249,0.139,0.145,10.785
2019-05-05 17:00,2019-05-05 18:00,0.120,0.037,0.107,10.242
2019-05-05 18:00,2019-05-05 19:00,0.033,0,0.049,9.050
2019-05-05 19:00,2019-05-05 20:00,0,0,0.003,7.505
2019-05-05 20:00,2019-05-05 21:00,0,0,0,6.700
2019-05-05 21:00,2019-05-05 22:00,0,0,0,6.282
2019-05-05 22:00,2019-05-05 23:00,0,0,0,6.055
2019-05-05 23:00,2019-05-06 00:00,0,0,0,5.642
2019-05-06 00:00,2019-05-06 01:00,0,0,0,5.197
2019-05-06 01:00,2019-05-06 02:00,0,0,0,4.686
2019-05-06 02:00,2019-05-06 03:00,0,0,0,3.955
2019-05-06 03:00,2019-05-06 04:00,0,0,0,2.971
2019-05-06 04:00,2019-05-06 05:00,0,0,0.004,2.056
2019-05-06 05:00,2019-05-06 06:00,0.034,0,0.049,3.024
2019-05-06 06:00,2019-05-06 07:00,0.160,0.104,0.077,4.709
2019-05-06 07:00,2019-05-06 08:00,0.333,0.279,0.092,7.451
2019-05-06 08:00,2019-05-06 09:00,0.493,0.458,0.105,8.956
2019-05-06 09:00,2019-05-06 10:00,0.573,0.528,0.140,9.845
2019-05-06 10:00,2019-05-06 11:00,0.626,0.577,0.165,10.574
2019-05-06 11:00,2019-05-06 12:00,0.678,0.655,0.164,11.259
2019-05-06 12:00,2019-05-06 13:00,0.666,0.634,0.170,11.742
2019-05-06 13:00,2019-05-06 14:00,0.621,0.570,0.173,12.043
2019-05-06 14:00,2019-05-06 15:00,0.476,0.348,0.203,11.907
2019-05-06 15:00,2019-05-06 16:00,0.330,0.170,0.207,11.527
2019-05-06 16:00,2019-05-06 17:00,0.169,0.038,0.159,10.887
2019-05-06 17:00,2019-05-06 18:00,0.071,0.006,0.086,10.168
2019-05-06 18:00,2019-05-06 19:00,0.019,0,0.033,9.054
2019-05-06 19:00,2019-05-06 20:00,0,0,0.003,7.848
2019-05-06 20:00,2019-05-06 21:00,0,0,0,7.494
2019-05-06 21:00,2019-05-06 22:00,0,0,0,7.064
2019-05-06 22:00,2019-05-06 23:00,0,0,0,6.613
2019-05-06 23:00,2019-05-07 00:00,0,0,0,6.321
2019-05-07 00:00,2019-05-07 01:00,0,0,0,6.111
2019-05-07 01:00,2019-05-07 02:00,0,0,0,5.874
2019-05-07 02:00,2019-05-07 03:00,0,0,0,5.634
2019-05-07 03:00,2019-05-07 04:00,0,0,0,5.455
2019-05-07 04:00,2019-05-07 05:00,0,0,0.002,5.331
2019-05-07 05:00,2019-05-07 06:00,0.014,0,0.026,5.898
2019-05-07 06:00,2019-05-07 07:00,0.067,0.005,0.080,6.902
2019-05-07 07:00,2019-05-07 08:00,0.165,0.033,0.156,8.375
2019-05-07 08:00,2019-05-07 09:00,0.363,0.202,0.209,10.071
2019-05-07 09:00,2019-05-07 10:00,0.340,0.137,0.248,10.676
2019-05-07 10:00,2019-05-07 11:00,0.560,0.427,0.231,11.810
2019-05-07 11:00,2019-05-07 12:00,0.572,0.432,0.245,12.542
2019-05-07 12:00,2019-05-07 13:00,0.510,0.323,0.275,12.872
2019-05-07 13:00,2019-05-07 14:00,0.470,0.281,0.267,13.028
2019-05-07 14:00,2019-05-07 15:00,0.481,0.350,0.212,13.264
2019-05-07 15:00,2019-05-07 16:00,0.422,0.329,0.160,13.263
2019-05-07 16:00,2019-05-07 17:00,0.300,0.219,0.126,12.934
2019-05-07 17:00,2019-05-07 18:00,0.148,0.074,0.101,12.233
2019-05-07 18:00,2019-05-07 19:00,0.040,0,0.057,10.560
2019-05-07 19:00,2019-05-07 20:00,0,0,0.004,8.405
2019-05-07 20:00,2019-05-07 21:00,0,0,0,8.112
2019-05-07 21:00,2019-05-07 22:00,0,0,0,8.121
2019-05-07 22:00,2019-05-07 23:00,0,0,0,7.965
2019-05-07 23:00,2019-05-08 00:00,0,0,0,7.849
2019-05-08 00:00,2019-05-08 01:00,0,0,0,7.876
2019-05-08 01:00,2019-05-08 02:00,0,0,0,7.801
2019-05-08 02:00,2019-05-08 03:00,0,0,0,7.636
2019-05-08 03:00,2019-05-08 04:00,0,0,0,7.428
2019-05-08 04:00,2019-05-08 05:00,0,0,0.001,7.299
2019-05-08 05:00,2019-05-08 06:00,0.006,0,0.016,7.426
2019-05-08 06:00,2019-05-08 07:00,0.029,0.001,0.043,7.961
2019-05-08 07:00,2019-05-08 08:00,0.041,0.001,0.056,8.709
2019-05-08 08:00,2019-05-08 09:00,0.069,0.003,0.086,9.620
2019-05-08 09:00,2019-05-08 10:00,0.249,0.043,0.240,11.059
2019-05-08 10:00,2019-05-08 11:00,0.577,0.442,0.243,12.800
2019-05-08 11:00,2019-05-08 12:00,0.628,0.531,0.228,13.605
2019-05-08 12:00,2019-05-08 13:00,0.552,0.383,0.273,13.629
2019-05-08 13:00,2019-05-08 14:00,0.480,0.277,0.284,13.397
2019-05-08 14:00,2019-05-08 15:00,0.409,0.205,0.269,13.101
2019-05-08 15:00,2019-05-08 16:00,0.286,0.093,0.234,12.619
2019-05-08 16:00,2019-05-08 17:00,0.172,0.032,0.169,12.037
2019-05-08 17:00,2019-05-08 18:00,0.109,0.016,0.117,11.547
2019-05-08 18:00,2019-05-08 19:00,0.041,0,0.058,10.683
2019-05-08 19:00,2019-05-08 20:00,0,0,0.005,9.157
2019-05-08 20:00,2019-05-08 21:00,0,0,0,8.549
2019-05-08 21:00,2019-05-08 22:00,0,0,0,8.318
2019-05-08 22:00,2019-05-08 23:00,0,0,0,8.406
2019-05-08 23:00,2019-05-09 00:00,0,0,0,8.405
2019-05-09 00:00,2019-05-09 01:00,0,0,0,8.331
2019-05-09 01:00,2019-05-09 02:00,0,0,0,8.193
2019-05-09 02:00,2019-05-09 03:00,0,0,0,8.013
2019-05-09 03:00,2019-05-09 04:00,0,0,0,7.695
2019-05-09 04:00,2019-05-09 05:00,0,0,0.004,7.247
